OrderID,CustomerID,ProductID,ProductName,StoreID,DeliveryPartnerID,OrderDate,DeliveryDate,UnitPrice,Quantity,TotalPrice,DiscountApplied,DeliveryTimeMinutes,OrderStatus,PaymentMethodID,TimeOfDay
ORD01481,CUST0018,PROD037,Good Knight Gold Flash Machine + Refill,STORE044,DP046,23-01-2025 09:37,23-01-2025 09:48,85,7,595,742.01,11,Pending,PAY03,Morning
ORD01482,CUST0001,PROD115,Hersheys Chocolate Syrup 623g,STORE011,DP018,25-01-2025 10:45,25-01-2025 10:57,250,7,1750,418.69,12,Delivered,PAY04,Morning
ORD01483,CUST0029,PROD124,Sleepy Owl Cold Brew Coffee,STORE012,DP032,26-10-2024 11:39,26-10-2024 11:52,120,2,240,22.22,13,Pending,PAY04,Morning
ORD01485,CUST0027,PROD102,Patanjali Dant Kanti Toothpaste 100g,STORE019,DP009,03-04-2025 17:39,03-04-2025 17:54,50,2,100,124.76,15,Delivered,PAY05,Evening
ORD01487,CUST0042,PROD080,Close Up Everfresh Toothpaste 150g,STORE001,DP018,05-12-2024 19:29,05-12-2024 19:46,85,10,850,569.49,17,Cancelled,PAY05,Evening
ORD01488,CUST0007,PROD102,Patanjali Dant Kanti Toothpaste 100g,STORE018,DP045,24-01-2025 18:56,24-01-2025 19:14,50,9,450,363.63,18,Shipped,PAY04,Evening
ORD01489,CUST0018,PROD056,Fanta 750ml PET Bottle,STORE033,DP048,12-07-2024 16:20,12-07-2024 16:39,40,5,200,194.53,19,Returned,PAY04,Afternoon
ORD01491,CUST0026,PROD081,Pril Dishwash Bar,STORE021,DP042,31-05-2025 18:41,31-05-2025 19:02,25,4,100,153.4,21,Shipped,PAY01,Evening
ORD01495,CUST0047,PROD118,Rajdhani Besan 1kg,STORE033,DP038,26-05-2024 10:26,26-05-2024 10:51,120,8,960,17.26,25,Shipped,PAY05,Morning
ORD01496,CUST0010,PROD073,Balaji Wafers Simply Salted,STORE046,DP023,26-12-2024 20:02,26-12-2024 20:28,20,5,100,169.54,26,Cancelled,PAY04,Evening
ORD01497,CUST0002,PROD001,Amul Taaza Toned Milk 500ml,STORE005,DP024,01-07-2024 10:11,01-07-2024 10:38,27,2,54,108.51,27,Returned,PAY03,Morning
ORD01499,CUST0020,PROD077,Good Day Cashew Cookies,STORE004,DP013,11-05-2024 09:04,11-05-2024 09:33,40,5,200,266.34,29,Delivered,PAY03,Morning
ORD01500,CUST0015,PROD074,Thums Up 750ml PET Bottle,STORE004,DP015,23-05-2025 17:21,23-05-2025 17:51,40,5,200,283.06,30,Cancelled,PAY01,Evening
ORD01502,CUST0002,PROD006,Coca-Cola 750ml PET Bottle,STORE025,DP050,09-04-2024 10:58,09-04-2024 11:19,40,2,80,270.83,21,Pending,PAY04,Morning
ORD01504,CUST0023,PROD037,Good Knight Gold Flash Machine + Refill,STORE012,DP010,27-02-2025 08:00,27-02-2025 08:23,85,5,425,174.2,23,Delivered,PAY04,Morning
ORD01505,CUST0009,PROD045,Pedigree Adult Dog Food Chicken & Veg 3kg,STORE001,DP044,27-12-2024 17:18,27-12-2024 17:42,740,1,740,110.92,24,Pending,PAY03,Evening
ORD01506,CUST0021,PROD124,Sleepy Owl Cold Brew Coffee,STORE017,DP046,08-05-2024 13:47,08-05-2024 14:12,120,3,360,41.27,25,Shipped,PAY03,Afternoon
ORD01508,CUST0016,PROD015,Fresh Apple Royal Gala 1kg,STORE003,DP028,28-06-2025 13:01,28-06-2025 13:28,180,1,180,61.01,27,Shipped,PAY05,Afternoon
ORD01509,CUST0009,PROD134,Figaro Olive Oil 500ml,STORE002,DP047,03-12-2024 07:46,03-12-2024 08:14,550,4,2200,234.5,28,Returned,PAY02,Morning
ORD01511,CUST0035,PROD015,Fresh Apple Royal Gala 1kg,STORE050,DP043,11-05-2025 20:07,11-05-2025 20:37,180,1,180,14.38,30,Returned,PAY05,Evening
ORD01512,CUST0017,PROD095,Uncle Chipps Spicy Treat,STORE003,DP021,26-04-2025 17:49,26-04-2025 17:59,20,10,200,958.88,10,Delivered,PAY03,Evening
ORD01513,CUST0007,PROD112,Ganesh Bhel,STORE009,DP044,31-03-2024 13:59,31-03-2024 14:12,45,4,180,26.32,13,Pending,PAY01,Afternoon
ORD01514,CUST0034,PROD030,Oreo Chocolate Creme Biscuits 120g,STORE028,DP032,06-02-2024 13:06,06-02-2024 13:24,30,6,180,277.33,18,Shipped,PAY04,Afternoon
ORD01516,CUST0020,PROD057,Bingo Mad Angles Achaari Masti,STORE007,DP015,28-02-2024 10:18,28-02-2024 10:46,20,2,40,28.65,28,Cancelled,PAY01,Morning
ORD01517,CUST0011,PROD111,Colin Glass Cleaner 500ml,STORE008,DP050,06-06-2024 12:20,06-06-2024 12:32,96,1,96,16.28,12,Shipped,PAY01,Afternoon
ORD01518,CUST0006,PROD094,Red Bull Energy Drink 250ml,STORE048,DP001,30-03-2024 15:53,30-03-2024 16:09,125,10,1250,783.42,16,Delivered,PAY03,Afternoon
ORD01523,CUST0047,PROD095,Uncle Chipps Spicy Treat,STORE009,DP018,25-11-2024 19:02,25-11-2024 19:32,20,2,40,55.26,30,Delivered,PAY02,Evening
ORD01524,CUST0001,PROD099,Fresh Guava 1kg,STORE049,DP016,05-10-2024 08:35,05-10-2024 08:49,80,8,640,250.69,14,Returned,PAY05,Morning
ORD01525,CUST0046,PROD047,Fresh Mint Bunch,STORE013,DP039,16-02-2024 08:35,16-02-2024 08:54,12,8,96,640.62,19,Cancelled,PAY03,Morning
ORD01526,CUST0014,PROD108,Santoor Sandal & Turmeric Soap 125g,STORE016,DP021,31-01-2024 14:33,31-01-2024 14:57,40,7,280,359.48,24,Cancelled,PAY01,Afternoon
ORD01527,CUST0040,PROD100,Amul Gold Full Cream Milk 500ml,STORE028,DP030,31-10-2024 16:55,31-10-2024 17:24,33,10,330,1192.72,29,Pending,PAY05,Afternoon
ORD01529,CUST0042,PROD082,Dettol Antiseptic Liquid 250ml,STORE023,DP006,20-07-2024 14:43,20-07-2024 14:56,110,7,770,492.98,13,Shipped,PAY04,Afternoon
ORD01530,CUST0002,PROD141,Fresh Broccoli 1pc,STORE039,DP014,24-02-2024 10:11,24-02-2024 10:21,70,1,70,42.2,10,Pending,PAY03,Morning
ORD01532,CUST0034,PROD072,Red Label Tea 500g,STORE047,DP002,27-11-2024 14:27,27-11-2024 14:47,270,7,1890,337.53,20,Shipped,PAY05,Afternoon
ORD01533,CUST0004,PROD037,Good Knight Gold Flash Machine + Refill,STORE023,DP022,06-06-2025 13:33,06-06-2025 13:58,85,8,680,442.57,25,Shipped,PAY03,Afternoon
ORD01534,CUST0014,PROD005,Ashirvaad Select Sharbati Atta 5kg,STORE012,DP048,03-05-2024 10:12,03-05-2024 10:42,290,10,2900,347.77,30,Delivered,PAY04,Morning
ORD01535,CUST0005,PROD103,Parachute Coconut Oil 500ml,STORE046,DP021,24-11-2024 15:07,24-11-2024 15:22,215,10,2150,213.11,15,Shipped,PAY05,Afternoon
ORD01536,CUST0017,PROD009,Surf Excel Easy Wash 1kg,STORE021,DP037,10-11-2024 16:17,10-11-2024 16:33,135,4,540,131.57,16,Shipped,PAY03,Afternoon
ORD01537,CUST0018,PROD116,Weikfield Baking Powder 100g,STORE014,DP001,15-01-2025 13:49,15-01-2025 14:06,40,4,160,77.05,17,Cancelled,PAY04,Afternoon
ORD01538,CUST0012,PROD033,Pepsodent Germicheck Toothpaste 150g,STORE009,DP003,24-01-2024 12:29,24-01-2024 12:47,70,10,700,411.53,18,Returned,PAY05,Afternoon
ORD01539,CUST0042,PROD065,Fresh Watermelon 1pc,STORE037,DP008,04-02-2025 18:44,04-02-2025 19:03,90,1,90,15.19,19,Cancelled,PAY04,Evening
ORD01540,CUST0015,PROD056,Fanta 750ml PET Bottle,STORE047,DP049,13-04-2025 14:18,13-04-2025 14:38,40,2,80,10.37,20,Delivered,PAY05,Afternoon
ORD01541,CUST0040,PROD124,Sleepy Owl Cold Brew Coffee,STORE020,DP039,21-02-2025 11:46,21-02-2025 12:07,120,10,1200,321.55,21,Pending,PAY03,Morning
ORD01542,CUST0046,PROD062,Fresh Cauliflower 1pc,STORE003,DP044,18-08-2024 18:05,18-08-2024 18:27,40,9,360,55.64,22,Cancelled,PAY05,Evening
ORD01543,CUST0010,PROD125,Blue Tokai Coffee Roasters,STORE028,DP011,29-01-2024 18:26,29-01-2024 18:49,450,10,4500,192.13,23,Shipped,PAY03,Evening
ORD01544,CUST0004,PROD113,Act II Popcorn Butter Lovers,STORE017,DP017,22-06-2025 16:52,22-06-2025 17:16,30,8,240,103.06,24,Returned,PAY01,Afternoon
ORD01545,CUST0007,PROD093,Yippee Magic Masala Noodles,STORE032,DP035,01-02-2024 16:28,01-02-2024 16:53,14,4,56,84.15,25,Returned,PAY02,Afternoon
ORD01546,CUST0005,PROD012,Fresh Tomato 1kg,STORE029,DP028,25-10-2024 07:52,25-10-2024 08:18,35,3,105,60.35,26,Pending,PAY03,Morning
ORD01547,CUST0021,PROD150,Duracell Ultra AA Batteries 4-pack,STORE002,DP017,14-02-2025 16:57,14-02-2025 17:24,180,10,1800,541.51,27,Returned,PAY02,Afternoon
ORD01548,CUST0008,PROD082,Dettol Antiseptic Liquid 250ml,STORE025,DP033,15-08-2024 09:10,15-08-2024 09:38,110,5,550,548.25,28,Delivered,PAY04,Morning
ORD01549,CUST0001,PROD074,Thums Up 750ml PET Bottle,STORE030,DP039,30-01-2024 09:32,30-01-2024 10:01,40,3,120,213.25,29,Returned,PAY04,Morning
ORD01551,CUST0031,PROD061,Fresh Capsicum 500g,STORE022,DP048,10-12-2024 19:59,10-12-2024 20:19,60,4,240,150.43,20,Delivered,PAY01,Evening
ORD01552,CUST0042,PROD119,Organic Tattva Brown Rice 1kg,STORE005,DP016,23-10-2024 16:40,23-10-2024 17:02,150,5,750,217.15,22,Returned,PAY04,Afternoon
ORD01553,CUST0022,PROD013,Fresh Potato 1kg,STORE044,DP019,06-09-2024 15:12,06-09-2024 15:35,30,10,300,1265.27,23,Shipped,PAY03,Afternoon
ORD01555,CUST0016,PROD046,Fresh Coriander Bunch,STORE024,DP035,21-09-2024 19:12,21-09-2024 19:37,15,8,120,73.44,25,Pending,PAY01,Evening
ORD01556,CUST0046,PROD035,Lizol Floor Cleaner Citrus 975ml,STORE050,DP028,04-02-2025 07:53,04-02-2025 08:19,193,6,1158,240.92,26,Returned,PAY05,Morning
ORD01557,CUST0003,PROD081,Pril Dishwash Bar,STORE050,DP003,03-03-2025 10:43,03-03-2025 11:10,25,8,200,401.13,27,Cancelled,PAY03,Morning
ORD01558,CUST0030,PROD057,Bingo Mad Angles Achaari Masti,STORE027,DP018,06-06-2024 17:14,06-06-2024 17:42,20,10,200,350.73,28,Shipped,PAY05,Evening
ORD01559,CUST0017,PROD016,Amul Butter 500g,STORE001,DP031,30-06-2025 16:14,30-06-2025 16:43,275,3,825,159.48,29,Cancelled,PAY01,Afternoon
ORD01560,CUST0038,PROD115,Hersheys Chocolate Syrup 623g,STORE003,DP028,27-12-2024 12:24,27-12-2024 12:40,250,4,1000,300.13,16,Delivered,PAY03,Afternoon
ORD01564,CUST0028,PROD035,Lizol Floor Cleaner Citrus 975ml,STORE013,DP020,04-06-2024 18:58,04-06-2024 19:18,193,8,1544,31.05,20,Cancelled,PAY03,Evening
ORD01566,CUST0015,PROD037,Good Knight Gold Flash Machine + Refill,STORE009,DP043,27-12-2024 11:57,27-12-2024 12:19,85,5,425,315.11,22,Shipped,PAY02,Morning
ORD01567,CUST0040,PROD129,Veet Hair Removal Cream,STORE043,DP050,01-03-2024 14:31,01-03-2024 14:54,80,1,80,73.65,23,Cancelled,PAY02,Afternoon
ORD01568,CUST0035,PROD126,L'Oreal Paris Total Repair 5 Shampoo,STORE006,DP042,18-02-2024 16:16,18-02-2024 16:40,165,9,1485,957.36,24,Delivered,PAY02,Afternoon
ORD01571,CUST0030,PROD080,Close Up Everfresh Toothpaste 150g,STORE031,DP046,17-06-2025 11:43,17-06-2025 12:10,85,6,510,421.63,27,Shipped,PAY04,Morning
ORD01572,CUST0050,PROD104,Dabur Honey 500g,STORE028,DP045,01-05-2024 18:00,01-05-2024 18:22,220,1,220,31.94,22,Delivered,PAY05,Evening
ORD01573,CUST0042,PROD028,Tropicana 100% Orange Juice 1L,STORE026,DP001,12-10-2024 20:11,12-10-2024 20:40,140,7,980,329.3,29,Pending,PAY04,Evening
ORD01574,CUST0003,PROD077,Good Day Cashew Cookies,STORE019,DP041,30-09-2024 16:48,30-09-2024 17:18,40,3,120,156.22,30,Shipped,PAY03,Afternoon
ORD01575,CUST0014,PROD078,Pears Pure & Gentle Soap 125g,STORE005,DP008,22-09-2024 12:18,22-09-2024 12:28,70,1,70,23,10,Shipped,PAY05,Afternoon
ORD01577,CUST0025,PROD098,Fresh Cucumber 500g,STORE048,DP009,31-01-2025 18:37,31-01-2025 18:49,25,9,225,376.02,12,Pending,PAY05,Evening
ORD01579,CUST0007,PROD081,Pril Dishwash Bar,STORE029,DP007,10-04-2025 17:21,10-04-2025 17:35,25,5,125,494.77,14,Pending,PAY05,Evening
ORD01580,CUST0043,PROD031,Lifebuoy Total 10 Soap 125g,STORE039,DP012,21-05-2024 14:52,21-05-2024 15:07,36,4,144,3.94,15,Shipped,PAY05,Afternoon
ORD01581,CUST0048,PROD041,Everest Turmeric Powder 200g,STORE003,DP018,06-11-2024 14:27,06-11-2024 14:43,60,2,120,36.34,16,Cancelled,PAY01,Afternoon
ORD01582,CUST0014,PROD133,Borges Olive Oil Extra Light 1L,STORE005,DP015,10-05-2024 10:24,10-05-2024 10:41,950,2,1900,35.23,17,Pending,PAY03,Morning
ORD01583,CUST0028,PROD005,Ashirvaad Select Sharbati Atta 5kg,STORE043,DP018,26-04-2025 15:58,26-04-2025 16:16,290,1,290,16.63,18,Delivered,PAY02,Afternoon
ORD01584,CUST0008,PROD124,Sleepy Owl Cold Brew Coffee,STORE016,DP016,01-03-2024 10:06,01-03-2024 10:16,120,5,600,242.66,10,Delivered,PAY01,Morning
ORD01585,CUST0050,PROD054,Tata Tea Gold 500g,STORE028,DP010,06-06-2024 18:24,06-06-2024 18:44,310,1,310,41.61,20,Shipped,PAY02,Evening
ORD01586,CUST0046,PROD074,Thums Up 750ml PET Bottle,STORE028,DP006,27-08-2024 14:49,27-08-2024 15:10,40,7,280,177.99,21,Shipped,PAY03,Afternoon
ORD01587,CUST0009,PROD103,Parachute Coconut Oil 500ml,STORE029,DP033,08-11-2024 10:04,08-11-2024 10:16,215,5,1075,34.04,12,Delivered,PAY02,Morning
ORD01588,CUST0030,PROD091,Amul Kool Kesar 200ml,STORE006,DP026,01-08-2024 16:00,01-08-2024 16:13,25,3,75,7.73,13,Shipped,PAY05,Afternoon
ORD01590,CUST0041,PROD016,Amul Butter 500g,STORE038,DP039,25-05-2024 15:49,25-05-2024 16:04,275,9,2475,334.52,15,Cancelled,PAY01,Afternoon
ORD01592,CUST0038,PROD061,Fresh Capsicum 500g,STORE021,DP046,27-09-2024 13:12,27-09-2024 13:29,60,5,300,437.15,17,Pending,PAY04,Afternoon
ORD01593,CUST0048,PROD089,Whiskas Adult Cat Food Tuna 1.2kg,STORE001,DP040,20-06-2024 09:50,20-06-2024 10:18,550,1,550,0.28,28,Pending,PAY04,Morning
ORD01594,CUST0029,PROD125,Blue Tokai Coffee Roasters,STORE014,DP020,15-11-2024 13:15,15-11-2024 13:44,450,10,4500,837.52,29,Returned,PAY03,Afternoon
ORD01595,CUST0032,PROD051,Amul Masti Dahi 400g,STORE027,DP031,13-06-2024 10:19,13-06-2024 10:29,38,7,266,303.81,10,Returned,PAY01,Morning
ORD01596,CUST0002,PROD149,Baygon All Insect Killer Spray,STORE003,DP023,29-04-2024 18:43,29-04-2024 18:54,130,6,780,92.66,11,Shipped,PAY05,Evening
ORD01597,CUST0040,PROD059,Ariel Matic Top Load 1kg,STORE020,DP010,08-07-2024 10:53,08-07-2024 11:05,250,1,250,66.58,12,Pending,PAY01,Morning
ORD01598,CUST0009,PROD137,Ching's Secret Schezwan Chutney,STORE012,DP004,01-07-2024 17:53,01-07-2024 18:06,85,9,765,984.08,13,Cancelled,PAY05,Evening
ORD01599,CUST0002,PROD093,Yippee Magic Masala Noodles,STORE018,DP016,25-01-2024 10:03,25-01-2024 10:17,14,1,14,69.38,14,Cancelled,PAY03,Morning
ORD01600,CUST0013,PROD125,Blue Tokai Coffee Roasters,STORE013,DP003,20-03-2024 16:49,20-03-2024 17:04,450,9,4050,1072.05,15,Pending,PAY03,Afternoon
ORD01601,CUST0049,PROD030,Oreo Chocolate Creme Biscuits 120g,STORE014,DP047,10-01-2024 19:47,10-01-2024 20:03,30,8,240,938.51,16,Delivered,PAY05,Evening
ORD01602,CUST0026,PROD059,Ariel Matic Top Load 1kg,STORE030,DP009,10-11-2024 19:57,10-11-2024 20:19,250,8,2000,539.9,22,Cancelled,PAY03,Evening
ORD01603,CUST0043,PROD071,Nescafe Classic Coffee 100g,STORE035,DP027,07-04-2025 20:35,07-04-2025 20:58,315,7,2205,207.72,23,Pending,PAY05,Evening
ORD01604,CUST0020,PROD057,Bingo Mad Angles Achaari Masti,STORE006,DP012,23-09-2024 14:46,23-09-2024 15:10,20,6,120,391.57,24,Pending,PAY01,Afternoon
ORD01606,CUST0003,PROD118,Rajdhani Besan 1kg,STORE002,DP032,11-04-2024 15:23,11-04-2024 15:49,120,7,840,468.56,26,Delivered,PAY02,Afternoon
ORD01608,CUST0038,PROD149,Baygon All Insect Killer Spray,STORE045,DP036,12-09-2024 11:00,12-09-2024 11:18,130,1,130,23.66,18,Shipped,PAY05,Morning
ORD01611,CUST0026,PROD129,Veet Hair Removal Cream,STORE014,DP046,31-03-2025 09:44,31-03-2025 10:05,80,4,320,209.53,21,Cancelled,PAY02,Morning
ORD01612,CUST0018,PROD041,Everest Turmeric Powder 200g,STORE004,DP035,26-03-2025 10:33,26-03-2025 10:55,60,2,120,48.81,22,Cancelled,PAY02,Morning
ORD01614,CUST0037,PROD052,Britannia Brown Bread,STORE039,DP047,30-01-2025 16:03,30-01-2025 16:27,50,2,100,164.53,24,Shipped,PAY04,Afternoon
ORD01615,CUST0027,PROD078,Pears Pure & Gentle Soap 125g,STORE013,DP003,26-08-2024 16:21,26-08-2024 16:46,70,2,140,39.06,25,Cancelled,PAY03,Afternoon
ORD01616,CUST0050,PROD089,Whiskas Adult Cat Food Tuna 1.2kg,STORE029,DP004,05-06-2025 15:47,05-06-2025 16:13,550,6,3300,427.44,26,Delivered,PAY05,Afternoon
ORD01617,CUST0038,PROD148,Vanish Oxi Action Stain Remover,STORE045,DP019,27-06-2024 10:08,27-06-2024 10:35,150,8,1200,278.33,27,Returned,PAY03,Morning
ORD01618,CUST0032,PROD124,Sleepy Owl Cold Brew Coffee,STORE004,DP003,10-02-2025 12:55,10-02-2025 13:23,120,3,360,359.08,28,Cancelled,PAY04,Afternoon
ORD01619,CUST0006,PROD012,Fresh Tomato 1kg,STORE048,DP042,13-01-2025 17:41,13-01-2025 18:10,35,10,350,148.9,29,Pending,PAY04,Evening
ORD01620,CUST0022,PROD049,Fresh Garlic 100g,STORE004,DP047,02-05-2024 16:55,02-05-2024 17:25,30,10,300,19.71,30,Cancelled,PAY04,Afternoon
ORD01621,CUST0025,PROD078,Pears Pure & Gentle Soap 125g,STORE039,DP019,27-05-2024 12:28,27-05-2024 12:38,70,1,70,86.47,10,Shipped,PAY02,Afternoon
ORD01622,CUST0008,PROD071,Nescafe Classic Coffee 100g,STORE004,DP007,06-03-2025 14:59,06-03-2025 15:23,315,10,3150,763.84,24,Returned,PAY02,Afternoon
ORD01623,CUST0032,PROD051,Amul Masti Dahi 400g,STORE027,DP017,18-01-2024 15:25,18-01-2024 15:38,38,4,152,81.7,13,Cancelled,PAY04,Afternoon
ORD01625,CUST0034,PROD134,Figaro Olive Oil 500ml,STORE003,DP046,13-02-2025 10:55,13-02-2025 11:10,550,7,3850,450.4,15,Cancelled,PAY01,Morning
ORD01626,CUST0031,PROD116,Weikfield Baking Powder 100g,STORE036,DP047,01-02-2024 18:24,01-02-2024 18:40,40,3,120,12.09,16,Pending,PAY02,Evening
ORD01627,CUST0002,PROD097,Sensodyne Fresh Gel Toothpaste 75g,STORE048,DP027,21-11-2024 13:28,21-11-2024 13:45,130,1,130,33.58,17,Pending,PAY02,Afternoon
ORD01628,CUST0043,PROD043,Quaker Oats 1kg,STORE049,DP016,28-07-2024 08:29,28-07-2024 08:47,199,9,1791,54.39,18,Returned,PAY05,Morning
ORD01629,CUST0001,PROD024,Taj Mahal Tea 250g,STORE013,DP009,23-05-2025 13:32,23-05-2025 13:51,165,9,1485,32.51,19,Shipped,PAY03,Afternoon
ORD01630,CUST0005,PROD057,Bingo Mad Angles Achaari Masti,STORE043,DP014,08-05-2025 09:00,08-05-2025 09:18,20,2,40,111.6,18,Delivered,PAY01,Morning
ORD01631,CUST0033,PROD084,ITC Master Chef Frozen Peas 500g,STORE049,DP031,18-06-2025 18:32,18-06-2025 19:01,125,10,1250,920.31,29,Cancelled,PAY04,Evening
ORD01632,CUST0032,PROD061,Fresh Capsicum 500g,STORE030,DP038,30-05-2025 18:31,30-05-2025 19:01,60,7,420,558.54,30,Cancelled,PAY01,Evening
ORD01635,CUST0007,PROD051,Amul Masti Dahi 400g,STORE048,DP033,17-11-2024 08:31,17-11-2024 09:03,38,2,76,72.13,32,Cancelled,PAY01,Morning
ORD01638,CUST0029,PROD111,Colin Glass Cleaner 500ml,STORE014,DP032,13-06-2024 12:41,13-06-2024 12:54,96,9,864,593.22,13,Shipped,PAY02,Afternoon
ORD01640,CUST0022,PROD042,Kelloggs Corn Flakes 875g,STORE038,DP048,02-04-2024 13:50,02-04-2024 14:16,360,4,1440,11.85,26,Pending,PAY05,Afternoon
ORD01641,CUST0013,PROD013,Fresh Potato 1kg,STORE008,DP043,29-01-2025 18:17,29-01-2025 18:44,30,4,120,29.39,27,Cancelled,PAY03,Evening
ORD01642,CUST0026,PROD138,Knorr Classic Tomato Soup,STORE013,DP024,20-05-2024 13:44,20-05-2024 14:12,60,8,480,27.51,28,Cancelled,PAY02,Afternoon
ORD01645,CUST0003,PROD036,Harpic Powerplus Toilet Cleaner 1L,STORE038,DP028,09-01-2025 16:26,09-01-2025 16:40,185,2,370,17.42,14,Returned,PAY02,Afternoon
ORD01646,CUST0008,PROD110,Vim Dishwash Bar Lemon,STORE010,DP047,13-06-2025 10:21,13-06-2025 10:36,10,9,90,215.63,15,Shipped,PAY02,Morning
ORD01647,CUST0012,PROD133,Borges Olive Oil Extra Light 1L,STORE031,DP006,10-04-2025 08:53,10-04-2025 09:09,950,2,1900,92.2,16,Delivered,PAY05,Morning
ORD01648,CUST0002,PROD010,Colgate MaxFresh Toothpaste 150g,STORE025,DP046,24-09-2024 13:41,24-09-2024 13:58,95,9,855,74.58,17,Cancelled,PAY03,Afternoon
ORD01650,CUST0020,PROD080,Close Up Everfresh Toothpaste 150g,STORE021,DP001,02-08-2024 19:29,02-08-2024 19:48,85,8,680,278.3,19,Shipped,PAY04,Evening
ORD01651,CUST0019,PROD016,Amul Butter 500g,STORE002,DP036,29-12-2024 18:49,29-12-2024 19:09,275,7,1925,185.07,20,Delivered,PAY04,Evening
ORD01652,CUST0010,PROD057,Bingo Mad Angles Achaari Masti,STORE030,DP041,02-08-2024 19:38,02-08-2024 19:59,20,9,180,234.54,21,Pending,PAY04,Evening
ORD01653,CUST0015,PROD100,Amul Gold Full Cream Milk 500ml,STORE042,DP002,25-07-2024 11:03,25-07-2024 11:25,33,4,132,235.09,22,Delivered,PAY03,Morning
ORD01654,CUST0017,PROD102,Patanjali Dant Kanti Toothpaste 100g,STORE035,DP035,09-08-2024 17:00,09-08-2024 17:23,50,3,150,147.81,23,Pending,PAY03,Afternoon
ORD01655,CUST0007,PROD039,Kissan Fresh Tomato Ketchup 950g,STORE047,DP033,18-08-2024 12:53,18-08-2024 13:17,120,9,1080,173.28,24,Cancelled,PAY05,Afternoon
ORD01656,CUST0010,PROD047,Fresh Mint Bunch,STORE004,DP001,12-01-2024 10:45,12-01-2024 11:10,12,9,108,312.64,25,Returned,PAY03,Morning
ORD01657,CUST0040,PROD024,Taj Mahal Tea 250g,STORE018,DP008,31-07-2024 14:15,31-07-2024 14:41,165,4,660,101.57,26,Pending,PAY01,Afternoon
ORD01658,CUST0033,PROD025,Haldirams Aloo Bhujia 200g,STORE037,DP033,26-03-2025 20:23,26-03-2025 20:50,55,3,165,241.85,27,Pending,PAY01,Evening
ORD01659,CUST0017,PROD003,Nestle Maggi 2-Minute Noodles,STORE022,DP010,08-03-2025 12:54,08-03-2025 13:22,14,2,28,30.99,28,Pending,PAY01,Afternoon
ORD01661,CUST0002,PROD001,Amul Taaza Toned Milk 500ml,STORE010,DP005,20-04-2024 16:33,20-04-2024 17:03,27,9,243,758.01,30,Shipped,PAY04,Afternoon
ORD01662,CUST0031,PROD082,Dettol Antiseptic Liquid 250ml,STORE030,DP014,05-08-2024 08:31,05-08-2024 08:42,110,8,880,61.17,11,Pending,PAY04,Morning
ORD01663,CUST0050,PROD131,Himalaya Purifying Neem Face Wash,STORE003,DP029,30-11-2024 08:12,30-11-2024 08:24,140,8,1120,122.8,12,Delivered,PAY05,Morning
ORD01665,CUST0041,PROD015,Fresh Apple Royal Gala 1kg,STORE035,DP043,18-10-2024 13:23,18-10-2024 13:37,180,9,1620,522.86,14,Delivered,PAY05,Afternoon
ORD01666,CUST0038,PROD119,Organic Tattva Brown Rice 1kg,STORE017,DP044,28-05-2024 13:54,28-05-2024 14:19,150,10,1500,556.05,25,Delivered,PAY01,Afternoon
ORD01668,CUST0049,PROD127,Nivea Men Fresh Active Deodorant,STORE012,DP041,16-07-2024 10:04,16-07-2024 10:21,199,2,398,155.64,17,Shipped,PAY05,Morning
ORD01669,CUST0036,PROD148,Vanish Oxi Action Stain Remover,STORE034,DP017,20-01-2025 20:08,20-01-2025 20:26,150,4,600,222,18,Delivered,PAY05,Evening
ORD01670,CUST0047,PROD105,Paper Boat Aamras Juice 200ml,STORE008,DP012,20-03-2025 09:13,20-03-2025 09:32,30,6,180,24.26,19,Returned,PAY05,Morning
ORD01671,CUST0045,PROD081,Pril Dishwash Bar,STORE047,DP011,30-12-2024 09:08,30-12-2024 09:28,25,8,200,722.3,20,Shipped,PAY03,Morning
ORD01674,CUST0022,PROD066,Go Cheese Slices 100g,STORE042,DP005,26-04-2025 15:26,26-04-2025 15:49,75,6,450,783.04,23,Shipped,PAY03,Afternoon
ORD01675,CUST0030,PROD114,Too Yumm Karare,STORE038,DP024,19-05-2024 15:31,19-05-2024 15:55,20,3,60,67.23,24,Shipped,PAY01,Afternoon
ORD01676,CUST0016,PROD093,Yippee Magic Masala Noodles,STORE011,DP027,13-03-2024 13:02,13-03-2024 13:27,14,6,84,519.09,25,Cancelled,PAY01,Afternoon
ORD01677,CUST0037,PROD059,Ariel Matic Top Load 1kg,STORE034,DP012,29-12-2024 19:22,29-12-2024 19:48,250,3,750,17.02,26,Pending,PAY01,Evening
ORD01679,CUST0048,PROD031,Lifebuoy Total 10 Soap 125g,STORE009,DP033,28-01-2025 11:09,28-01-2025 11:37,36,10,360,326.12,28,Shipped,PAY04,Morning
ORD01680,CUST0040,PROD015,Fresh Apple Royal Gala 1kg,STORE050,DP042,29-01-2024 08:41,29-01-2024 09:10,180,6,1080,132.55,29,Shipped,PAY02,Morning
ORD01681,CUST0002,PROD032,Dove Daily Shine Shampoo 180ml,STORE008,DP028,18-03-2025 09:30,18-03-2025 10:00,190,8,1520,144.84,30,Returned,PAY04,Morning
